,neg,neu,pos,compound,place_id
3764,0.0,0.698,0.302,0.9182,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3765,0.03,0.593,0.377,0.9709,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3766,0.021,0.451,0.529,0.9839,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3767,0.036,0.812,0.152,0.8516,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3768,0.0,0.772,0.228,0.9106,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3769,0.0,0.696,0.304,0.6887,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3770,0.023,0.687,0.29,0.9267,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3771,0.0,0.737,0.263,0.9833,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3772,0.0,0.595,0.405,0.8972,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3773,0.0,0.538,0.462,0.9037,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3774,0.0,0.408,0.592,0.9117,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3775,0.0,0.556,0.444,0.8802,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3776,0.0,0.591,0.409,0.9798,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3777,0.0,0.641,0.359,0.9748,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3778,0.0,0.522,0.478,0.9545,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3779,0.102,0.631,0.268,0.97,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3780,0.0,0.883,0.117,0.9446,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3781,0.024,0.687,0.288,0.9467,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3782,0.057,0.61,0.333,0.9909,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3783,0.0,0.561,0.439,0.8547,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3784,0.011,0.702,0.287,0.9905,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3785,0.0,0.67,0.33,0.9412,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3786,0.012,0.796,0.192,0.9931,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3787,0.0,0.678,0.322,0.9709,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3788,0.06,0.81,0.13,0.8433,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3789,0.036,0.669,0.296,0.9613,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3790,0.0,0.668,0.332,0.9371,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3791,0.0,0.677,0.323,0.9485,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3792,0.25,0.538,0.212,-0.5343,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3793,0.029,0.864,0.107,0.7906,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3794,0.0,0.395,0.605,0.8938,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3795,0.0,0.726,0.274,0.8516,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3796,0.0,0.363,0.637,0.792,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3797,0.0,0.732,0.268,0.6588,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3798,0.0,0.637,0.363,0.8655,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3799,0.0,0.683,0.317,0.7579,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3800,0.0,0.353,0.647,0.8997,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3801,0.0,0.394,0.606,0.9235,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3802,0.0,0.455,0.545,0.9583,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3803,0.206,0.633,0.161,-0.1779,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3804,0.0,0.586,0.414,0.7772,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3805,0.0,0.488,0.512,0.855,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3806,0.0,0.553,0.447,0.8066,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3807,0.393,0.548,0.059,-0.8074,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3808,0.0,0.466,0.534,0.9296,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3809,0.579,0.421,0.0,-0.7084,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3810,0.0,0.226,0.774,0.8832,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3811,0.0,0.189,0.811,0.8225,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3812,0.0,0.261,0.739,0.8176,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3813,0.0,0.278,0.722,0.3804,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3814,0.0,1.0,0.0,0.0,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3815,0.0,0.222,0.778,0.7906,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3816,0.0,0.417,0.583,0.4215,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3817,0.0,0.545,0.455,0.3612,ChIJHZsvqQi1RIYRJ7YP4AAdSBo
3849,0.0,0.766,0.234,0.9705,ChIJd1hVmiu1RIYRBajaK6pbnH4
3850,0.0,0.613,0.387,0.9852,ChIJd1hVmiu1RIYRBajaK6pbnH4
3851,0.019,0.751,0.23,0.9732,ChIJd1hVmiu1RIYRBajaK6pbnH4
3852,0.0,0.715,0.285,0.9709,ChIJd1hVmiu1RIYRBajaK6pbnH4
3853,0.0,0.858,0.142,0.6486,ChIJd1hVmiu1RIYRBajaK6pbnH4
3854,0.0,0.626,0.374,0.899,ChIJd1hVmiu1RIYRBajaK6pbnH4
3855,0.072,0.666,0.262,0.7415,ChIJd1hVmiu1RIYRBajaK6pbnH4
3856,0.0,0.372,0.628,0.9557,ChIJd1hVmiu1RIYRBajaK6pbnH4
3857,0.0,0.316,0.684,0.9347,ChIJd1hVmiu1RIYRBajaK6pbnH4
3858,0.049,0.642,0.309,0.962,ChIJd1hVmiu1RIYRBajaK6pbnH4
3859,0.034,0.72,0.247,0.9706,ChIJd1hVmiu1RIYRBajaK6pbnH4
3860,0.0,0.91,0.09,0.5356,ChIJd1hVmiu1RIYRBajaK6pbnH4
3861,0.0,0.641,0.359,0.9322,ChIJd1hVmiu1RIYRBajaK6pbnH4
3862,0.0,0.556,0.444,0.9272,ChIJd1hVmiu1RIYRBajaK6pbnH4
3863,0.075,0.787,0.138,0.9125,ChIJd1hVmiu1RIYRBajaK6pbnH4
3864,0.0,0.586,0.414,0.8718,ChIJd1hVmiu1RIYRBajaK6pbnH4
3865,0.0,0.561,0.439,0.8622,ChIJd1hVmiu1RIYRBajaK6pbnH4
3866,0.034,0.773,0.193,0.9926,ChIJd1hVmiu1RIYRBajaK6pbnH4
3867,0.0,0.628,0.372,0.893,ChIJd1hVmiu1RIYRBajaK6pbnH4
3868,0.023,0.648,0.329,0.9893,ChIJd1hVmiu1RIYRBajaK6pbnH4
3869,0.0,0.686,0.314,0.6705,ChIJd1hVmiu1RIYRBajaK6pbnH4
3870,0.033,0.9,0.067,0.3392,ChIJd1hVmiu1RIYRBajaK6pbnH4
3871,0.0,0.49,0.51,0.9485,ChIJd1hVmiu1RIYRBajaK6pbnH4
3872,0.0,0.577,0.423,0.8684,ChIJd1hVmiu1RIYRBajaK6pbnH4
3873,0.0,0.32,0.68,0.8588,ChIJd1hVmiu1RIYRBajaK6pbnH4
3874,0.0,0.689,0.311,0.8622,ChIJd1hVmiu1RIYRBajaK6pbnH4
3875,0.0,0.261,0.739,0.8588,ChIJd1hVmiu1RIYRBajaK6pbnH4
3876,0.0,0.0,1.0,0.6249,ChIJd1hVmiu1RIYRBajaK6pbnH4
3882,0.069,0.801,0.13,0.7711,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3883,0.0,0.644,0.356,0.9772,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3884,0.0,0.32,0.68,0.9423,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3885,0.0,0.791,0.209,0.8777,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3886,0.0,0.514,0.486,0.9231,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3887,0.036,0.826,0.137,0.8068,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3888,0.043,0.935,0.022,-0.2732,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3889,0.029,0.801,0.17,0.7783,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3890,0.039,0.671,0.29,0.9564,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3891,0.083,0.707,0.21,0.9099,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3892,0.0,0.688,0.312,0.9536,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3893,0.038,0.771,0.191,0.8586,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3894,0.0,0.66,0.34,0.9243,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3895,0.023,0.767,0.21,0.8873,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3896,0.0,0.598,0.402,0.9336,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3897,0.071,0.712,0.217,0.6486,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3898,0.0,0.515,0.485,0.9337,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3899,0.0,0.535,0.465,0.9409,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3900,0.031,0.674,0.295,0.88,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3901,0.078,0.422,0.5,0.9183,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3902,0.0,0.731,0.269,0.8655,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3903,0.0,0.536,0.464,0.8313,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3904,0.179,0.703,0.118,-0.5399,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3905,0.0,1.0,0.0,0.0,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3906,0.0,0.528,0.472,0.6682,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3907,0.0,0.66,0.34,0.7712,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3908,0.0,0.715,0.285,0.659,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3909,0.0,0.361,0.639,0.9246,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3910,0.0,0.48,0.52,0.8221,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3911,0.0,0.261,0.739,0.8588,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3912,0.0,0.268,0.732,0.8481,ChIJPwUdGrMwW4YRXsnj4ElLT4A
3930,0.024,0.676,0.301,0.9851,ChIJv6qa6c1KW4YR08XraNTAZEk
3931,0.079,0.758,0.163,0.8513,ChIJv6qa6c1KW4YR08XraNTAZEk
3932,0.0,0.659,0.341,0.9647,ChIJv6qa6c1KW4YR08XraNTAZEk
3933,0.064,0.768,0.168,0.8393,ChIJv6qa6c1KW4YR08XraNTAZEk
3934,0.067,0.729,0.204,0.9475,ChIJv6qa6c1KW4YR08XraNTAZEk
3935,0.0,0.832,0.168,0.872,ChIJv6qa6c1KW4YR08XraNTAZEk
3936,0.0,0.652,0.348,0.8932,ChIJv6qa6c1KW4YR08XraNTAZEk
3937,0.0,0.7,0.3,0.4588,ChIJv6qa6c1KW4YR08XraNTAZEk
3938,0.0,0.665,0.335,0.9015,ChIJv6qa6c1KW4YR08XraNTAZEk
3939,0.0,0.518,0.482,0.9558,ChIJv6qa6c1KW4YR08XraNTAZEk
3940,0.0,0.64,0.36,0.6696,ChIJv6qa6c1KW4YR08XraNTAZEk
3941,0.0,0.494,0.506,0.6249,ChIJv6qa6c1KW4YR08XraNTAZEk
3942,0.0,1.0,0.0,0.0,ChIJv6qa6c1KW4YR08XraNTAZEk
3944,0.019,0.638,0.343,0.9747,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3945,0.0,0.514,0.486,0.9673,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3946,0.0,0.684,0.316,0.9635,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3947,0.0,0.531,0.469,0.9897,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3948,0.015,0.734,0.252,0.9918,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3949,0.0,0.584,0.416,0.9837,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3950,0.0,0.762,0.238,0.9041,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3951,0.0,0.76,0.24,0.9411,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3952,0.0,0.755,0.245,0.9533,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3953,0.0,0.602,0.398,0.983,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3954,0.0,0.71,0.29,0.978,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3955,0.0,0.902,0.098,0.8534,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3956,0.0,0.864,0.136,0.9539,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3957,0.158,0.748,0.094,-0.8907,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3958,0.0,0.806,0.194,0.8698,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3959,0.044,0.724,0.232,0.7896,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3960,0.0,0.778,0.222,0.9392,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3961,0.118,0.76,0.122,-0.411,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3962,0.0,0.665,0.335,0.9442,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3963,0.0,0.762,0.238,0.9246,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3964,0.025,0.79,0.185,0.9754,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3965,0.0,0.615,0.385,0.9728,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3966,0.0,0.741,0.259,0.9038,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3967,0.0,0.721,0.279,0.9715,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3968,0.14,0.736,0.123,-0.2425,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3969,0.0,0.494,0.506,0.9062,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3970,0.0,0.516,0.484,0.8834,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3971,0.05,0.74,0.21,0.9422,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3972,0.038,0.723,0.239,0.9416,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3973,0.022,0.742,0.236,0.9943,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3974,0.055,0.723,0.222,0.9951,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3975,0.0,0.645,0.355,0.9214,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3976,0.14,0.769,0.091,-0.1779,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3977,0.224,0.717,0.06,-0.9506,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3978,0.084,0.497,0.419,0.9148,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3979,0.0,0.63,0.37,0.9259,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3980,0.03,0.85,0.119,0.7582,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3981,0.0,0.558,0.442,0.9583,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3982,0.034,0.581,0.384,0.9536,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3983,0.052,0.814,0.134,0.5349,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3984,0.0,0.742,0.258,0.9166,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3985,0.054,0.583,0.363,0.9413,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3986,0.0,0.422,0.578,0.9595,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3987,0.0,0.758,0.242,0.8713,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3988,0.0,0.71,0.29,0.7999,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3989,0.0,0.786,0.214,0.5994,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3990,0.0,0.707,0.293,0.8442,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3991,0.0,0.493,0.507,0.9552,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3992,0.0,0.5,0.5,0.9516,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3993,0.0,0.401,0.599,0.9659,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3994,0.0,0.586,0.414,0.8588,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3995,0.0,0.457,0.543,0.8934,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3996,0.0,0.561,0.439,0.8553,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3997,0.0,0.475,0.525,0.9245,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3998,0.0,0.722,0.278,0.431,ChIJMUq-wAq1RIYRGFv2zSSc3oA
3999,0.0,0.363,0.637,0.9059,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4000,0.0,0.527,0.473,0.8011,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4001,0.0,0.4,0.6,0.8745,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4002,0.0,0.226,0.774,0.8832,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4003,0.0,0.47,0.53,0.9246,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4004,0.0,0.682,0.318,0.636,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4005,0.0,1.0,0.0,0.0,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4006,0.0,0.4,0.6,0.7184,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4007,0.0,0.379,0.621,0.8481,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4008,0.0,0.185,0.815,0.6588,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4009,0.0,0.215,0.785,0.8074,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4010,0.0,0.488,0.512,0.6369,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4011,0.0,0.323,0.677,0.6369,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4012,0.0,0.268,0.732,0.8481,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4013,0.0,0.514,0.486,0.2244,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4014,0.0,0.182,0.818,0.6696,ChIJMUq-wAq1RIYRGFv2zSSc3oA
4070,0.04,0.613,0.347,0.9638,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4071,0.0,0.726,0.274,0.9118,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4072,0.0,0.673,0.327,0.9934,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4073,0.025,0.629,0.346,0.9733,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4074,0.056,0.679,0.265,0.7842,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4075,0.0,0.532,0.468,0.7778,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4076,0.0,0.814,0.186,0.6249,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4077,0.024,0.792,0.185,0.9756,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4078,0.065,0.781,0.154,0.836,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4079,0.041,0.643,0.316,0.9771,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4080,0.0,0.597,0.403,0.9928,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4081,0.0,0.655,0.345,0.9348,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4082,0.027,0.793,0.18,0.9517,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4083,0.0,0.641,0.359,0.9788,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4084,0.0,0.665,0.335,0.9273,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4085,0.0,0.712,0.288,0.9033,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4086,0.119,0.732,0.149,0.0908,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4087,0.0,0.697,0.303,0.977,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4088,0.084,0.738,0.178,0.8108,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4089,0.058,0.338,0.604,0.9905,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4090,0.041,0.586,0.373,0.9651,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4091,0.084,0.623,0.293,0.9148,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4092,0.08,0.608,0.312,0.7958,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4093,0.0,0.315,0.685,0.8977,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4094,0.22,0.621,0.158,-0.0258,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4095,0.0,0.51,0.49,0.9465,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4096,0.059,0.593,0.348,0.8934,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4097,0.0,0.573,0.427,0.8481,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4098,0.0,0.579,0.421,0.8977,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4099,0.0,0.664,0.336,0.7644,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4100,0.068,0.732,0.2,0.5719,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4101,0.0,0.731,0.269,0.5848,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4102,0.0,0.81,0.19,0.6892,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4103,0.0,0.412,0.588,0.8748,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4104,0.0,0.511,0.489,0.6988,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4105,0.18,0.451,0.369,0.3971,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4106,0.0,0.371,0.629,0.8588,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4107,0.0,0.715,0.285,0.4201,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4108,0.0,0.328,0.672,0.8478,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4109,0.0,0.0,1.0,0.5859,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4110,0.0,0.549,0.451,0.6249,ChIJEb-SbMu1RIYRgHGXE3ghZD8
4125,0.0,0.724,0.276,0.9412,ChIJxTigl3vKRIYRTVjlTFHChPo
4126,0.051,0.843,0.107,0.4574,ChIJxTigl3vKRIYRTVjlTFHChPo
4127,0.0,0.668,0.332,0.8576,ChIJxTigl3vKRIYRTVjlTFHChPo
4128,0.051,0.702,0.247,0.9565,ChIJxTigl3vKRIYRTVjlTFHChPo
4129,0.079,0.504,0.417,0.8555,ChIJxTigl3vKRIYRTVjlTFHChPo
4130,0.068,0.826,0.106,0.7597,ChIJxTigl3vKRIYRTVjlTFHChPo
4131,0.099,0.871,0.031,-0.3925,ChIJxTigl3vKRIYRTVjlTFHChPo
4132,0.056,0.478,0.466,0.8832,ChIJxTigl3vKRIYRTVjlTFHChPo
4133,0.0,0.762,0.238,0.8834,ChIJxTigl3vKRIYRTVjlTFHChPo
4134,0.0,0.632,0.368,0.8716,ChIJxTigl3vKRIYRTVjlTFHChPo
4135,0.053,0.649,0.299,0.7947,ChIJxTigl3vKRIYRTVjlTFHChPo
4136,0.03,0.798,0.172,0.9286,ChIJxTigl3vKRIYRTVjlTFHChPo
4137,0.108,0.739,0.154,0.7572,ChIJxTigl3vKRIYRTVjlTFHChPo
4138,0.0,0.674,0.326,0.9017,ChIJxTigl3vKRIYRTVjlTFHChPo
4139,0.022,0.651,0.327,0.9781,ChIJxTigl3vKRIYRTVjlTFHChPo
4140,0.045,0.831,0.124,0.8824,ChIJxTigl3vKRIYRTVjlTFHChPo
4141,0.0,0.679,0.321,0.9692,ChIJxTigl3vKRIYRTVjlTFHChPo
4142,0.0,0.635,0.365,0.9493,ChIJxTigl3vKRIYRTVjlTFHChPo
4143,0.0,0.851,0.149,0.7902,ChIJxTigl3vKRIYRTVjlTFHChPo
4144,0.0,0.872,0.128,0.6249,ChIJxTigl3vKRIYRTVjlTFHChPo
4145,0.018,0.805,0.177,0.9797,ChIJxTigl3vKRIYRTVjlTFHChPo
4146,0.0,0.715,0.285,0.9569,ChIJxTigl3vKRIYRTVjlTFHChPo
4147,0.0,0.737,0.263,0.908,ChIJxTigl3vKRIYRTVjlTFHChPo
4148,0.089,0.507,0.405,0.8172,ChIJxTigl3vKRIYRTVjlTFHChPo
4149,0.0,0.576,0.424,0.9654,ChIJxTigl3vKRIYRTVjlTFHChPo
4150,0.0,0.49,0.51,0.9626,ChIJxTigl3vKRIYRTVjlTFHChPo
4151,0.039,0.667,0.294,0.8555,ChIJxTigl3vKRIYRTVjlTFHChPo
4152,0.068,0.754,0.178,0.6597,ChIJxTigl3vKRIYRTVjlTFHChPo
4153,0.0,0.641,0.359,0.9501,ChIJxTigl3vKRIYRTVjlTFHChPo
4154,0.0,0.447,0.553,0.9542,ChIJxTigl3vKRIYRTVjlTFHChPo
4155,0.058,0.749,0.193,0.8302,ChIJxTigl3vKRIYRTVjlTFHChPo
4156,0.0,0.904,0.096,0.4926,ChIJxTigl3vKRIYRTVjlTFHChPo
4157,0.0,0.596,0.404,0.7269,ChIJxTigl3vKRIYRTVjlTFHChPo
4158,0.0,0.703,0.297,0.7543,ChIJxTigl3vKRIYRTVjlTFHChPo
4159,0.105,0.403,0.492,0.7003,ChIJxTigl3vKRIYRTVjlTFHChPo
4160,0.0,0.631,0.369,0.6249,ChIJxTigl3vKRIYRTVjlTFHChPo
4161,0.0,0.543,0.457,0.6369,ChIJxTigl3vKRIYRTVjlTFHChPo
4162,0.108,0.739,0.152,0.2244,ChIJxTigl3vKRIYRTVjlTFHChPo
4163,0.081,0.739,0.181,0.9517,ChIJxTigl3vKRIYRTVjlTFHChPo
4164,0.048,0.581,0.371,0.8878,ChIJxTigl3vKRIYRTVjlTFHChPo
4165,0.037,0.805,0.158,0.802,ChIJxTigl3vKRIYRTVjlTFHChPo
4166,0.084,0.692,0.225,0.9118,ChIJxTigl3vKRIYRTVjlTFHChPo
4167,0.0,0.657,0.343,0.8555,ChIJxTigl3vKRIYRTVjlTFHChPo
4168,0.029,0.774,0.197,0.8546,ChIJxTigl3vKRIYRTVjlTFHChPo
4169,0.355,0.645,0.0,-0.296,ChIJxTigl3vKRIYRTVjlTFHChPo
4170,0.137,0.435,0.429,0.6908,ChIJxTigl3vKRIYRTVjlTFHChPo
4171,0.015,0.658,0.328,0.9924,ChIJxTigl3vKRIYRTVjlTFHChPo
4172,0.049,0.811,0.139,0.9055,ChIJxTigl3vKRIYRTVjlTFHChPo
4173,0.0,0.752,0.248,0.872,ChIJxTigl3vKRIYRTVjlTFHChPo
4174,0.0,0.594,0.406,0.6249,ChIJxTigl3vKRIYRTVjlTFHChPo
4175,0.035,0.809,0.156,0.9769,ChIJxTigl3vKRIYRTVjlTFHChPo
4176,0.0,0.656,0.344,0.8555,ChIJxTigl3vKRIYRTVjlTFHChPo
4177,0.0,1.0,0.0,0.0,ChIJxTigl3vKRIYRTVjlTFHChPo
4178,0.248,0.529,0.222,0.2714,ChIJxTigl3vKRIYRTVjlTFHChPo
4179,0.0,0.364,0.636,0.7896,ChIJxTigl3vKRIYRTVjlTFHChPo
